Player Name,Position,Team,Slate Type,Date,Role,Salary,Draftable ID,Projected FP,Combined FP,Value,Implied FP,Points,Rebounds,Assists,Threes,Blocks,Steals,Turnovers,PointsReboundsAssists,PointsRebounds,PointsAssists,ReboundsAssists,FreeThrowsAttempts,FreeThrowsMade,FieldGoals,AssistsQ1,ReboundsQ1,PointsQ1,BlocksSteals,Fantasy Score,Headshot URL,Game Start Time,Match Title (Underdog),Game Short Title (Underdog),Venue Name (Underdog),Venue Type (Underdog),Broadcasts (Underdog),Game Start Time (DRAFTTABLE),Player,Opp,AST Avg,BLK Avg,DRB Avg,FG Avg,FGA Avg,FPTS Avg,MIN Avg,ORB Avg,PTS Avg,REB Avg,STL Avg,TO Avg,DraftKings,FanDuel,PrizePicks,Underdog,Fav,Spread,O/U,Player Salary,Player Image,Tournament,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,MIN Avg,DvP Projection,DVP Rank,Opp +/-,Average Projected,DVP Adjusted,Total Projection,Underdog Line,NBA Fantasy Score
Pacome Dadiet,SG/SF,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109560,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800410.png,,,,,,,5/21/2026,Pacome Dadiet,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800410.png, @ ,,,,,CLE,,0,0,,-1.573103448,0,-1.573103448,,0,0
Bismack Biyombo,C,SAS,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109565,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/32932.png,,,,,,,5/22/2026,Bismack Biyombo,OKC,,,,,,,,,,,,,,,,,Yes,-2,217,3000,https://dkn.gs/sports/images/nba/players/50/32932.png, @ ,,,,,OKC,,0,0,,0,0,0,,0,0
Mason Plumlee,C,SAS,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109567,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/33015.png,,,,,,,5/22/2026,Mason Plumlee,OKC,,,,,,,,,,,,,,,,,Yes,-2,217,3000,https://dkn.gs/sports/images/nba/players/50/33015.png, @ ,,,,,OKC,,0,0,,0,0,0,,0,0
Kevin McCullar Jr.,SF,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109569,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/799444.png,,,,,,,5/21/2026,Kevin McCullar Jr.,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/799444.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Nikola Topic,PG,OKC,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109572,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/726072.png,,,,,,,5/22/2026,Nikola Topic,SAS,,,,,,,,,,,,,,,,,No,2,217,3000,https://dkn.gs/sports/images/nba/players/50/726072.png, @ ,,,,,SAS,,0,0,,0,0,0,,0,0
Trey Jemison,C,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109575,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/717494.png,,,,,,,5/21/2026,Trey Jemison,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/717494.png, @ ,,,,,CLE,,0,0,,0,0,0,,0,0
David Jones-Garcia,PG,SAS,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109577,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800681.png,,,,,,,5/22/2026,David Jones-Garcia,OKC,,,,,,,,,,,,,,,,,Yes,-2,217,3000,https://dkn.gs/sports/images/nba/players/50/800681.png, @ ,,,,,OKC,,0,0,,-5.031551724,0,-5.031551724,,0,0
Tristan Enaruna,SF,CLE,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109580,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801015.png,,,,,,,5/21/2026,Tristan Enaruna,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801015.png, @ ,,,,,NYK,,0,0,,-3.297457627,0,-3.297457627,,0,0
Riley Minix,SF,CLE,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109583,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/801817.png,,,,,,,5/21/2026,Riley Minix,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/801817.png, @ ,,,,,NYK,,0,0,,-3.297457627,0,-3.297457627,,0,0
Harrison Ingram,SF,SAS,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109586,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800663.png,,,,,,,5/22/2026,Harrison Ingram,OKC,,,,,,,,,,,,,,,,,Yes,-2,217,3000,https://dkn.gs/sports/images/nba/players/50/800663.png, @ ,,,,,OKC,,0,0,,-1.307457627,0,-1.307457627,,0,0
Dillon Jones,C,NYK,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109589,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/800403.png,,,,,,,5/21/2026,Dillon Jones,CLE,,,,,,,,,,,,,,,,,Yes,-5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/800403.png, @ ,,,,,CLE,,0,0,,-0.5174576271,0,-0.5174576271,,0,0
Emanuel Miller,SF,SAS,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109591,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/803172.png,,,,,,,5/22/2026,Emanuel Miller,OKC,,,,,,,,,,,,,,,,,Yes,-2,217,3000,https://dkn.gs/sports/images/nba/players/50/803172.png, @ ,,,,,OKC,,0,0,,-3.608596491,0,-3.608596491,,0,0
Payton Sandfort,PF,OKC,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109594,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/32942.png,,,,,,,5/22/2026,Payton Sandfort,SAS,,,,,,,,,,,,,,,,,No,2,217,3000,https://dkn.gs/sports/images/nba/teams/50/32942.png, @ ,,,,,SAS,,0,0,,0,0,0,,0,0
Olivier Sarr,C,CLE,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109597,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/592423.png,,,,,,,5/21/2026,Olivier Sarr,NYK,,,,,,,,,,,,,,,,,No,5.5,215.2,3000,https://dkn.gs/sports/images/nba/players/50/592423.png, @ ,,,,,NYK,,0,0,,-6.415964912,0,-6.415964912,,0,0
Thomas Sorber,C,OKC,Classic,Fri May 22 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM (Thu-Fri), 2 Games",3000,43109599,0,0,0,9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/905563.png,,,,,,,5/22/2026,Thomas Sorber,SAS,,,,,,,,,,,,,,,,,No,2,217,3000,https://dkn.gs/sports/images/nba/players/50/905563.png, @ ,10/1/2026,Out,"Sep 5: The Thunder announced Friday that Sorber has sustained a torn ACL in his right knee during an offseason workout, NBA reporter Marc Stein reports.",,SAS,,0,0,,0,0,0,,0,0
Breanna Stewart,SF/PF,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",12000,43112194,0,0,0,36,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50919.png,,,,,,,5/21/2026,Breanna Stewart,,,,,,,,,,,,,,,,,,,,,12000,https://dkn.gs/sports/images/nba/players/50/50919.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Alyssa Thomas,SF/PF,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",11500,43112196,0,0,0,34.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50793.png,,,,,,,5/21/2026,Alyssa Thomas,,,,,,,,,,,,,,,,,,,,,11500,https://dkn.gs/sports/images/nba/players/50/50793.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Sabrina Ionescu,PG/SG,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",11000,43112198,0,0,0,33,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/485158.png,,,,,,,5/21/2026,Sabrina Ionescu,,,,,,,,,,,,,,,,,,,,,11000,https://dkn.gs/sports/images/nba/players/50/485158.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kelsey Plum,PG/SG,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",10900,43112200,0,0,0,32.7,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50838.png,,,,,,,5/21/2026,Kelsey Plum,,,,,,,,,,,,,,,,,,,,,10900,https://dkn.gs/sports/images/nba/players/50/50838.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Nneka Ogwumike,SF/PF,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",10700,43112202,0,0,0,32.1,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50847.png,,,,,,,5/21/2026,Nneka Ogwumike,,,,,,,,,,,,,,,,,,,,,10700,https://dkn.gs/sports/images/nba/players/50/50847.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Napheesa Collier,SF/PF,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",10500,43112204,0,0,0,31.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50871.png,,,,,,,5/21/2026,Napheesa Collier,,,,,,,,,,,,,,,,,,,,,10500,https://dkn.gs/sports/images/nba/players/50/50871.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Veronica Burton,PG/SG,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",10200,43112206,0,0,0,30.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/639196.png,,,,,,,5/21/2026,Veronica Burton,,,,,,,,,,,,,,,,,,,,,10200,https://dkn.gs/sports/images/nba/players/50/639196.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Dearica Hamby,SF/PF,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",10100,43112208,0,0,0,30.3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50837.png,,,,,,,5/21/2026,Dearica Hamby,,,,,,,,,,,,,,,,,,,,,10100,https://dkn.gs/sports/images/nba/players/50/50837.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Olivia Miles,PG/SG,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",10000,43112210,0,0,0,30,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/967841.png,,,,,,,5/21/2026,Olivia Miles,,,,,,,,,,,,,,,,,,,,,10000,https://dkn.gs/sports/images/nba/players/50/967841.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Jonquel Jones,SF/PF,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",9900,43112212,0,0,0,29.7,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50797.png,,,,,,,5/21/2026,Jonquel Jones,,,,,,,,,,,,,,,,,,,,,9900,https://dkn.gs/sports/images/nba/players/50/50797.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Satou Sabally,SF/PF,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",9800,43112214,0,0,0,29.4,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/485145.png,,,,,,,5/21/2026,Satou Sabally,,,,,,,,,,,,,,,,,,,,,9800,https://dkn.gs/sports/images/nba/players/50/485145.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Marina Mabrey,PG/SG,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",9600,43112216,0,0,0,28.8,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50856.png,,,,,,,5/21/2026,Marina Mabrey,,,,,,,,,,,,,,,,,,,,,9600,https://dkn.gs/sports/images/nba/players/50/50856.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Brittney Sykes,PG/SG,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",9400,43112218,0,0,0,28.2,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50768.png,,,,,,,5/21/2026,Brittney Sykes,,,,,,,,,,,,,,,,,,,,,9400,https://dkn.gs/sports/images/nba/players/50/50768.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Courtney Williams,PG/SG,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",9300,43112220,0,0,0,27.9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50799.png,,,,,,,5/21/2026,Courtney Williams,,,,,,,,,,,,,,,,,,,,,9300,https://dkn.gs/sports/images/nba/players/50/50799.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Gabby Williams,SF/PF,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",9200,43112222,0,0,0,27.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50785.png,,,,,,,5/21/2026,Gabby Williams,,,,,,,,,,,,,,,,,,,,,9200,https://dkn.gs/sports/images/nba/players/50/50785.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kahleah Copper,PG/SG,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",8900,43112224,0,0,0,26.7,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50783.png,,,,,,,5/21/2026,Kahleah Copper,,,,,,,,,,,,,,,,,,,,,8900,https://dkn.gs/sports/images/nba/players/50/50783.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kayla McBride,PG/SG,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",8700,43112226,0,0,0,26.1,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50836.png,,,,,,,5/21/2026,Kayla McBride,,,,,,,,,,,,,,,,,,,,,8700,https://dkn.gs/sports/images/nba/players/50/50836.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Natasha Howard,SF/PF,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",8200,43112228,0,0,0,24.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50915.png,,,,,,,5/21/2026,Natasha Howard,,,,,,,,,,,,,,,,,,,,,8200,https://dkn.gs/sports/images/nba/players/50/50915.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Tiffany Hayes,PG/SG,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",7900,43112230,0,0,0,23.7,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50764.png,,,,,,,5/21/2026,Tiffany Hayes,,,,,,,,,,,,,,,,,,,,,7900,https://dkn.gs/sports/images/nba/players/50/50764.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Ariel Atkins,PG/SG,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",7700,43112232,0,0,0,23.1,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50932.png,,,,,,,5/21/2026,Ariel Atkins,,,,,,,,,,,,,,,,,,,,,7700,https://dkn.gs/sports/images/nba/players/50/50932.png, @ ,,,,,,,0,0,,0,0,0,,0,0
DeWanna Bonner,PG/SG,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",7400,43112234,0,0,0,22.2,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50898.png,,,,,,,5/21/2026,DeWanna Bonner,,,,,,,,,,,,,,,,,,,,,7400,https://dkn.gs/sports/images/nba/players/50/50898.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Marine Johannes,PG/SG,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",7300,43112236,0,0,0,21.9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50889.png,,,,,,,5/21/2026,Marine Johannes,,,,,,,,,,,,,,,,,,,,,7300,https://dkn.gs/sports/images/nba/players/50/50889.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Janelle Salaun,SF/PF,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",7100,43112238,0,0,0,21.3,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/790299.png,,,,,,,5/21/2026,Janelle Salaun,,,,,,,,,,,,,,,,,,,,,7100,https://dkn.gs/sports/images/nba/players/50/790299.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kayla Thornton,SF/PF,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",7000,43112240,0,0,0,21,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50805.png,,,,,,,5/21/2026,Kayla Thornton,,,,,,,,,,,,,,,,,,,,,7000,https://dkn.gs/sports/images/nba/players/50/50805.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Nyara Sabally,SF/PF,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",6600,43112242,0,0,0,19.8,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/639215.png,,,,,,,5/21/2026,Nyara Sabally,,,,,,,,,,,,,,,,,,,,,6600,https://dkn.gs/sports/images/nba/players/50/639215.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Pauline Astier,SF/PF,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",6400,43112244,0,0,0,19.2,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/790281.png,,,,,,,5/21/2026,Pauline Astier,,,,,,,,,,,,,,,,,,,,,6400,https://dkn.gs/sports/images/nba/players/50/790281.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Julie Allemand,PG/SG,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",6300,43112246,0,0,0,18.9,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/494582.png,,,,,,,5/21/2026,Julie Allemand,,,,,,,,,,,,,,,,,,,,,6300,https://dkn.gs/sports/images/nba/players/50/494582.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kiki Rice,PG/SG,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",6200,43112248,0,0,0,18.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/967838.png,,,,,,,5/21/2026,Kiki Rice,,,,,,,,,,,,,,,,,,,,,6200,https://dkn.gs/sports/images/nba/players/50/967838.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Cecilia Zandalasini,SF/PF,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",6000,43112250,0,0,0,18,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/116199.png,,,,,,,5/21/2026,Cecilia Zandalasini,,,,,,,,,,,,,,,,,,,,,6000,https://dkn.gs/sports/images/nba/players/50/116199.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Kaila Charles,PG/SG,GSV,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",5900,43112252,0,0,0,17.7,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/485143.png,,,,,,,5/21/2026,Kaila Charles,,,,,,,,,,,,,,,,,,,,,5900,https://dkn.gs/sports/images/nba/players/50/485143.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Natasha Mack,SF/PF,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",5800,43112254,0,0,0,17.4,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/559012.png,,,,,,,5/21/2026,Natasha Mack,,,,,,,,,,,,,,,,,,,,,5800,https://dkn.gs/sports/images/nba/players/50/559012.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Nia Coffey,SF/PF,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",5700,43112256,0,0,0,17.1,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50769.png,,,,,,,5/21/2026,Nia Coffey,,,,,,,,,,,,,,,,,,,,,5700,https://dkn.gs/sports/images/nba/players/50/50769.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Betnijah Laney-Hamilton,PG/SG,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",5600,43112258,0,0,0,16.8,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50819.png,,,,,,,5/21/2026,Betnijah Laney-Hamilton,,,,,,,,,,,,,,,,,,,,,5600,https://dkn.gs/sports/images/nba/players/50/50819.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Erica Wheeler,PG/SG,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",5400,43112260,0,0,0,16.2,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50820.png,,,,,,,5/21/2026,Erica Wheeler,,,,,,,,,,,,,,,,,,,,,5400,https://dkn.gs/sports/images/nba/players/50/50820.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Dorka Juhasz,SF/PF,MIN,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",5200,43112262,0,0,0,15.6,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/36133.png,,,,,,,5/21/2026,Dorka Juhasz,,,,,,,,,,,,,,,,,,,,,5200,https://dkn.gs/sports/images/nba/teams/50/36133.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Temi Fagbenle,SF/PF,TOR,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",5000,43112264,0,0,0,15,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50869.png,,,,,,,5/21/2026,Temi Fagbenle,,,,,,,,,,,,,,,,,,,,,5000,https://dkn.gs/sports/images/nba/players/50/50869.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Jovana Nogic,PG/SG,PHO,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",4700,43112266,0,0,0,14.1,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/36128.png,,,,,,,5/21/2026,Jovana Nogic,,,,,,,,,,,,,,,,,,,,,4700,https://dkn.gs/sports/images/nba/teams/50/36128.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Alex Fowler,SF/PF,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",4600,43112268,0,0,0,13.8,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/teams/50/36124.png,,,,,,,5/21/2026,Alex Fowler,,,,,,,,,,,,,,,,,,,,,4600,https://dkn.gs/sports/images/nba/teams/50/36124.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Rae Burrell,PG/SG,LAS,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",4500,43112270,0,0,0,13.5,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/639209.png,,,,,,,5/21/2026,Rae Burrell,,,,,,,,,,,,,,,,,,,,,4500,https://dkn.gs/sports/images/nba/players/50/639209.png, @ ,,,,,,,0,0,,0,0,0,,0,0
Rebecca Allen,PG/SG,NYL,Classic,Thu May 21 2026 01:00:00 GMT-0500 (Central Daylight Time),"Classic 5/21 8:00PM, 3 Games",4400,43112272,0,0,0,13.2,,,,,,,,,,,,,,,,,,,,https://dkn.gs/sports/images/nba/players/50/50886.png,,,,,,,5/21/2026,Rebecca Allen,,,,,,,,,,,,,,,,,,,,,4400,https://dkn.gs/sports/images/nba/players/50/50886.png, @ ,,,,,,,0,0,,0,0,0,,0,0
